log_id,principal,action,resource,lab_result,clinical_note,billing_info,purpose,timestamp,label
log_0,doc_2,read_phi,phi_rec_3,0,0,0,marketing,2025-03-04T16:09:42,benign
log_1,doc_1,read_phi,phi_rec_15,0,0,0,billing,2025-08-18T05:06:28,benign
log_2,bclerk_1,read_phi,phi_rec_16,0,0,1,billing,2025-05-24T00:38:29,benign
log_3,doc_1,read_phi,phi_rec_11,1,0,0,diagnosis,2025-03-10T16:48:25,benign
log_4,doc_4,read_phi,phi_rec_10,0,0,0,billing,2025-01-17T02:27:31,benign
log_5,doc_1,read_phi,phi_rec_13,0,0,0,marketing,2025-04-15T11:54:09,benign
log_6,doc_3,read_phi,phi_rec_6,1,1,0,diagnosis,2025-03-06T08:58:36,benign
log_7,doc_2,read_phi,phi_rec_18,0,0,0,marketing,2025-01-30T13:56:42,benign
log_8,doc_0,read_phi,phi_rec_2,1,1,0,diagnosis,2025-03-30T15:26:22,benign
log_9,doc_4,read_phi,phi_rec_4,0,1,0,research,2025-04-22T20:43:21,benign
log_10,doc_4,read_phi,phi_rec_10,0,0,0,billing,2025-04-12T15:51:33,benign
log_11,bclerk_1,read_phi,phi_rec_16,0,0,1,billing,2025-07-27T01:08:41,benign
log_12,doc_4,read_phi,phi_rec_12,0,0,0,billing,2025-04-02T02:02:17,benign
log_13,bclerk_1,read_phi,phi_rec_11,0,0,1,billing,2025-07-03T00:35:06,benign
log_14,doc_1,read_phi,phi_rec_13,1,1,0,diagnosis,2025-01-02T21:49:56,benign
log_15,doc_0,read_phi,phi_rec_16,1,1,0,diagnosis,2025-07-19T09:43:12,benign
log_16,doc_4,read_phi,phi_rec_19,0,0,0,billing,2025-02-03T03:46:17,benign
log_17,doc_3,read_phi,phi_rec_0,0,0,0,billing,2025-07-06T16:29:37,benign
log_18,doc_2,read_phi,phi_rec_14,0,0,0,marketing,2025-04-09T14:21:55,benign
log_19,doc_2,read_phi,phi_rec_7,0,0,0,marketing,2025-08-03T05:34:21,benign
log_20,bclerk_0,read_phi,phi_rec_16,0,0,1,billing,2025-01-11T00:18:04,benign
log_21,bclerk_0,read_phi,phi_rec_16,0,0,1,billing,2025-08-25T05:20:25,benign
log_22,doc_2,read_phi,phi_rec_14,0,0,0,billing,2025-01-09T05:18:36,benign
log_23,doc_4,read_phi,phi_rec_12,0,0,0,billing,2025-08-08T09:38:37,benign
log_24,doc_4,read_phi,phi_rec_12,1,1,0,research,2025-07-16T19:40:22,benign
log_25,bclerk_0,read_phi,phi_rec_15,0,0,1,billing,2025-02-09T12:53:56,benign
log_26,doc_0,read_phi,phi_rec_16,0,0,0,billing,2025-07-03T13:41:07,benign
log_27,doc_2,read_phi,phi_rec_7,0,0,0,billing,2025-03-03T23:01:05,benign
log_28,doc_4,read_phi,phi_rec_19,0,0,0,billing,2025-01-27T17:40:19,benign
log_29,bclerk_1,read_phi,phi_rec_12,0,0,1,billing,2025-06-09T05:18:46,benign
log_30,doc_3,read_phi,phi_rec_8,0,1,0,diagnosis,2025-05-20T14:26:11,benign
log_31,bclerk_0,read_phi,phi_rec_1,0,0,1,billing,2025-08-16T18:31:44,benign
log_32,doc_3,read_phi,phi_rec_0,0,0,0,billing,2025-08-05T19:31:11,benign
log_33,doc_4,read_phi,phi_rec_19,0,0,0,marketing,2025-02-11T13:43:38,benign
log_34,bclerk_1,read_phi,phi_rec_10,0,0,1,billing,2025-01-02T23:57:05,benign
log_35,bclerk_0,read_phi,phi_rec_7,1,0,0,billing,2025-05-01T23:20:53,violation_hipaa_min_necessary
log_36,doc_3,read_phi,phi_rec_0,0,0,0,billing,2025-07-17T16:01:22,benign
log_37,bclerk_0,read_phi,phi_rec_2,0,0,1,billing,2025-08-11T18:57:48,benign
log_38,doc_1,read_phi,phi_rec_11,0,0,0,billing,2025-03-31T22:56:14,benign
log_39,doc_3,read_phi,phi_rec_6,0,0,0,marketing,2025-05-20T11:41:17,benign
log_40,doc_4,read_phi,phi_rec_19,1,1,0,diagnosis,2025-07-02T21:44:46,benign
log_41,doc_1,read_phi,phi_rec_11,0,0,0,marketing,2025-04-18T17:39:57,benign
log_42,doc_4,read_phi,phi_rec_12,1,1,0,diagnosis,2025-06-23T04:54:02,benign
log_43,doc_2,read_phi,phi_rec_7,0,0,0,billing,2025-07-13T21:51:42,benign
log_44,doc_4,read_phi,phi_rec_12,0,0,0,billing,2025-07-19T10:29:19,benign
log_45,bclerk_0,read_phi,phi_rec_9,0,0,1,marketing,2025-07-09T00:10:05,violation_gdpr_art18
log_46,doc_0,read_phi,phi_rec_16,1,1,0,diagnosis,2025-03-30T07:19:04,benign
log_47,bclerk_1,read_phi,phi_rec_1,0,0,1,billing,2025-01-16T16:53:26,benign
log_48,doc_3,read_phi,phi_rec_8,0,0,0,marketing,2025-05-07T22:06:16,benign
log_49,doc_3,read_phi,phi_rec_5,1,1,0,diagnosis,2025-05-29T14:45:36,benign
log_50,doc_4,read_phi,phi_rec_4,0,0,0,billing,2025-02-01T16:14:06,benign
log_51,doc_3,read_phi,phi_rec_6,0,0,0,marketing,2025-06-11T05:58:52,benign
log_52,doc_3,read_phi,phi_rec_5,0,1,0,diagnosis,2025-01-01T03:26:49,benign
log_53,doc_4,read_phi,phi_rec_12,0,1,0,research,2025-05-15T18:54:54,benign
log_54,doc_4,read_phi,phi_rec_10,1,1,0,research,2025-04-08T18:11:03,benign
log_55,bclerk_0,read_phi,phi_rec_8,0,0,1,billing,2025-02-25T02:34:40,benign
log_56,doc_4,read_phi,phi_rec_4,0,0,0,billing,2025-08-11T14:23:10,benign
log_57,bclerk_1,read_phi,phi_rec_6,0,0,1,billing,2025-07-17T07:00:59,benign
log_58,doc_4,read_phi,phi_rec_17,0,0,0,marketing,2025-02-18T08:51:51,benign
log_59,doc_2,read_phi,phi_rec_14,1,1,0,diagnosis,2025-06-11T15:25:49,benign
log_60,doc_0,read_phi,phi_rec_2,0,0,0,billing,2025-04-01T16:57:11,benign
log_61,doc_1,read_phi,phi_rec_11,0,0,0,marketing,2025-01-10T06:54:36,benign
log_62,doc_3,read_phi,phi_rec_0,0,0,0,billing,2025-06-23T05:45:31,benign
log_63,doc_2,read_phi,phi_rec_7,0,0,0,billing,2025-07-04T12:12:44,benign
log_64,doc_2,read_phi,phi_rec_14,0,0,0,billing,2025-07-08T19:34:35,benign
log_65,doc_4,read_phi,phi_rec_4,1,0,0,diagnosis,2025-02-17T16:10:05,benign
log_66,bclerk_0,read_phi,phi_rec_10,0,0,1,billing,2025-05-10T21:12:36,benign
log_67,bclerk_0,read_phi,phi_rec_14,0,0,1,billing,2025-03-14T20:51:22,benign
log_68,doc_3,read_phi,phi_rec_6,0,0,0,billing,2025-01-19T07:18:54,benign
log_69,doc_4,read_phi,phi_rec_10,1,1,0,diagnosis,2025-07-30T19:03:22,benign
log_70,doc_4,read_phi,phi_rec_19,0,0,0,billing,2025-03-01T02:07:32,benign
log_71,doc_4,read_phi,phi_rec_19,0,0,0,marketing,2025-08-10T15:38:52,benign
log_72,bclerk_1,read_phi,phi_rec_1,0,0,1,billing,2025-07-09T10:14:01,benign
log_73,bclerk_1,read_phi,phi_rec_17,0,0,1,billing,2025-01-01T04:47:40,benign
log_74,doc_4,read_phi,phi_rec_4,0,0,0,marketing,2025-08-25T21:21:28,benign
log_75,doc_2,read_phi,phi_rec_3,0,0,0,marketing,2025-04-22T05:22:15,benign
log_76,bclerk_1,read_phi,phi_rec_15,0,0,1,billing,2025-03-05T09:14:21,benign
log_77,doc_1,read_phi,phi_rec_11,0,0,0,marketing,2025-06-20T10:50:01,benign
log_78,bclerk_1,read_phi,phi_rec_14,0,0,1,billing,2025-02-26T22:16:09,benign
log_79,doc_2,read_phi,phi_rec_3,0,0,0,marketing,2025-06-30T03:39:56,benign
log_80,doc_3,read_phi,phi_rec_6,0,0,0,marketing,2025-01-19T02:22:21,benign
log_81,doc_3,read_phi,phi_rec_6,0,0,0,billing,2025-08-16T09:00:41,benign
log_82,doc_4,read_phi,phi_rec_18,0,1,0,billing,2025-01-02T14:35:39,violation_hipaa_auth
log_83,bclerk_0,read_phi,phi_rec_16,0,0,1,billing,2025-04-30T20:39:27,benign
log_84,doc_4,read_phi,phi_rec_17,1,1,0,diagnosis,2025-01-06T22:30:31,benign
log_85,doc_4,read_phi,phi_rec_19,0,0,0,billing,2025-02-02T12:15:49,benign
log_86,doc_2,read_phi,phi_rec_7,1,0,0,diagnosis,2025-05-23T17:27:33,benign
log_87,doc_3,read_phi,phi_rec_8,0,0,0,marketing,2025-06-23T15:46:02,benign
log_88,doc_2,read_phi,phi_rec_7,0,0,0,billing,2025-07-16T19:50:27,benign
log_89,bclerk_0,read_phi,phi_rec_18,0,0,1,billing,2025-02-04T13:19:38,benign
log_90,doc_4,read_phi,phi_rec_10,1,0,0,research,2025-07-24T18:55:23,benign
log_91,doc_4,read_phi,phi_rec_10,0,1,0,research,2025-08-24T19:05:43,benign
log_92,doc_4,read_phi,phi_rec_4,1,1,0,diagnosis,2025-01-13T08:18:29,benign
log_93,doc_3,read_phi,phi_rec_8,1,1,0,diagnosis,2025-03-15T14:40:28,benign
log_94,doc_4,read_phi,phi_rec_17,1,1,0,diagnosis,2025-03-04T16:34:28,benign
log_95,bclerk_0,read_phi,phi_rec_8,0,0,1,billing,2025-02-23T11:09:36,benign
log_96,doc_2,read_phi,phi_rec_3,0,0,0,marketing,2025-01-27T06:40:50,benign
log_97,doc_2,read_phi,phi_rec_3,0,1,0,diagnosis,2025-07-08T11:04:00,benign
log_98,doc_2,read_phi,phi_rec_7,1,1,0,diagnosis,2025-03-10T19:32:24,benign
log_99,doc_2,read_phi,phi_rec_7,1,1,0,diagnosis,2025-05-16T07:28:19,benign
log_100,doc_1,read_phi,phi_rec_11,0,0,0,billing,2025-03-25T21:54:02,benign
log_101,bclerk_1,read_phi,phi_rec_10,0,1,0,billing,2025-04-18T12:09:05,violation_hipaa_min_necessary
log_102,doc_3,read_phi,phi_rec_0,0,0,0,billing,2025-04-30T18:07:49,benign
log_103,bclerk_1,read_phi,phi_rec_1,0,0,1,billing,2025-08-26T13:34:38,benign
log_104,doc_2,read_phi,phi_rec_3,0,1,0,research,2025-05-15T12:09:43,benign
log_105,bclerk_0,read_phi,phi_rec_13,0,0,1,billing,2025-07-26T13:41:06,benign
log_106,bclerk_0,read_phi,phi_rec_2,0,0,1,billing,2025-06-29T19:05:11,benign
log_107,bclerk_0,read_phi,phi_rec_9,0,0,1,billing,2025-06-19T16:43:40,benign
log_108,doc_2,read_phi,phi_rec_9,0,1,0,diagnosis,2025-04-15T13:59:52,benign
log_109,doc_4,read_phi,phi_rec_10,1,1,0,research,2025-04-07T15:06:09,benign
log_110,bclerk_0,read_phi,phi_rec_8,0,0,1,billing,2025-01-22T18:46:32,benign
log_111,doc_1,read_phi,phi_rec_13,0,0,0,billing,2025-04-09T10:29:33,benign
log_112,bclerk_1,read_phi,phi_rec_14,0,0,1,billing,2025-06-14T12:44:41,benign
log_113,doc_0,read_phi,phi_rec_16,1,1,0,diagnosis,2025-01-12T21:16:50,benign
log_114,doc_2,read_phi,phi_rec_9,0,0,0,diagnosis,2025-01-06T21:37:08,benign
log_115,bclerk_1,read_phi,phi_rec_16,0,0,1,billing,2025-02-18T08:59:02,benign
log_116,doc_1,read_phi,phi_rec_15,1,1,0,research,2025-01-23T15:54:30,benign
log_117,doc_0,read_phi,phi_rec_16,1,1,0,diagnosis,2025-04-27T20:01:27,benign
log_118,doc_3,read_phi,phi_rec_5,0,0,0,billing,2025-07-31T08:01:36,benign
log_119,doc_3,read_phi,phi_rec_0,1,0,0,research,2025-03-02T21:53:34,violation_gdpr_art18
log_120,doc_4,read_phi,phi_rec_17,0,0,0,billing,2025-04-07T07:05:30,benign
log_121,doc_2,read_phi,phi_rec_9,1,0,0,research,2025-03-19T14:07:52,benign
log_122,doc_3,read_phi,phi_rec_5,1,1,0,research,2025-07-24T07:54:10,benign
log_123,doc_4,read_phi,phi_rec_4,0,0,0,diagnosis,2025-01-05T02:18:31,benign
log_124,bclerk_0,read_phi,phi_rec_12,0,0,1,billing,2025-04-18T02:32:05,benign
log_125,bclerk_1,read_phi,phi_rec_12,0,0,1,billing,2025-01-30T18:17:29,benign
log_126,bclerk_0,read_phi,phi_rec_18,0,0,1,billing,2025-03-23T12:22:51,benign
log_127,bclerk_0,read_phi,phi_rec_16,0,0,1,billing,2025-06-23T07:24:01,benign
log_128,doc_4,read_phi,phi_rec_4,1,1,0,research,2025-05-20T00:36:37,benign
log_129,doc_2,read_phi,phi_rec_9,1,1,0,research,2025-07-06T04:47:00,benign
log_130,bclerk_0,read_phi,phi_rec_19,0,0,1,billing,2025-05-12T19:13:28,benign
log_131,bclerk_0,read_phi,phi_rec_9,0,0,1,marketing,2025-07-04T15:26:15,violation_gdpr_art18
log_132,bclerk_1,read_phi,phi_rec_11,0,0,1,billing,2025-05-28T20:26:10,benign
log_133,doc_4,read_phi,phi_rec_12,0,0,0,billing,2025-08-08T07:28:36,benign
log_134,bclerk_0,read_phi,phi_rec_13,0,0,1,billing,2025-04-13T23:26:42,benign
log_135,doc_0,read_phi,phi_rec_16,0,0,0,billing,2025-05-13T17:00:58,benign
log_136,doc_2,read_phi,phi_rec_9,1,1,0,research,2025-03-17T11:13:58,benign
log_137,bclerk_1,read_phi,phi_rec_2,0,0,1,billing,2025-03-20T03:50:43,benign
log_138,doc_3,read_phi,phi_rec_8,0,1,0,diagnosis,2025-03-09T09:56:34,benign
log_139,bclerk_1,read_phi,phi_rec_19,0,0,1,billing,2025-01-04T11:59:08,benign
log_140,doc_2,read_phi,phi_rec_14,0,1,0,research,2025-05-01T13:09:41,violation_gdpr_art18
log_141,bclerk_0,read_phi,phi_rec_12,0,0,1,billing,2025-05-22T01:59:46,benign
log_142,bclerk_0,read_phi,phi_rec_18,0,0,1,billing,2025-02-14T19:03:22,benign
log_143,doc_3,read_phi,phi_rec_5,1,1,0,research,2025-03-23T00:25:52,benign
log_144,bclerk_1,read_phi,phi_rec_6,0,0,1,billing,2025-03-13T15:25:52,benign
log_145,doc_1,read_phi,phi_rec_15,0,0,0,marketing,2025-08-16T21:23:19,benign
log_146,doc_2,read_phi,phi_rec_7,1,1,0,diagnosis,2025-02-22T15:23:44,benign
log_147,doc_1,read_phi,phi_rec_13,1,1,0,research,2025-08-29T10:40:04,benign
log_148,doc_3,read_phi,phi_rec_1,1,0,0,diagnosis,2025-04-17T13:28:38,benign
log_149,doc_1,read_phi,phi_rec_15,1,1,0,research,2025-06-28T03:00:18,benign
log_150,bclerk_0,read_phi,phi_rec_3,0,0,1,billing,2025-04-11T13:32:01,benign
log_151,doc_4,read_phi,phi_rec_12,0,0,0,billing,2025-06-13T14:35:56,benign
log_152,doc_4,read_phi,phi_rec_19,1,0,0,diagnosis,2025-02-13T15:52:37,benign
log_153,doc_2,read_phi,phi_rec_3,0,0,0,marketing,2025-04-25T06:12:13,benign
log_154,doc_2,read_phi,phi_rec_3,1,1,0,research,2025-05-19T03:19:52,benign
log_155,doc_4,read_phi,phi_rec_17,1,1,0,diagnosis,2025-02-23T18:52:11,benign
log_156,doc_4,read_phi,phi_rec_3,0,1,0,marketing,2025-07-06T22:20:49,violation_hipaa_auth
log_157,bclerk_1,read_phi,phi_rec_4,0,0,1,billing,2025-06-02T06:04:50,benign
log_158,doc_2,read_phi,phi_rec_7,1,0,0,diagnosis,2025-01-11T17:21:00,benign
log_159,doc_4,read_phi,phi_rec_12,1,1,0,research,2025-06-07T04:16:25,benign
log_160,bclerk_0,read_phi,phi_rec_14,0,0,1,billing,2025-02-26T11:16:30,benign
log_161,doc_4,read_phi,phi_rec_4,0,0,0,billing,2025-02-04T16:10:21,benign
log_162,doc_2,read_phi,phi_rec_9,0,0,0,billing,2025-03-24T04:34:18,benign
log_163,doc_3,read_phi,phi_rec_0,0,1,0,diagnosis,2025-03-02T00:06:01,benign
log_164,doc_0,read_phi,phi_rec_16,0,1,0,diagnosis,2025-05-06T13:33:36,benign
log_165,bclerk_1,read_phi,phi_rec_18,0,0,1,billing,2025-02-03T10:51:03,benign
log_166,doc_3,read_phi,phi_rec_8,0,0,0,billing,2025-07-08T10:13:33,benign
log_167,doc_0,read_phi,phi_rec_16,1,1,0,diagnosis,2025-06-06T15:04:10,benign
log_168,doc_4,read_phi,phi_rec_17,0,1,0,diagnosis,2025-06-05T04:38:47,benign
log_169,doc_3,read_phi,phi_rec_16,0,1,0,diagnosis,2025-01-28T08:48:00,violation_hipaa_auth
log_170,doc_3,read_phi,phi_rec_1,0,0,0,marketing,2025-08-08T12:06:20,benign
log_171,doc_0,read_phi,phi_rec_2,0,0,0,billing,2025-08-08T12:53:27,benign
